back_test_date,cal_beta_date,hold_period,Hedge_return,Stock_retrun,Future_retrun
80,65,35,-24166.449409918518,-67999.99999999997,43833.55059008145
80,65,40,-116441.45074461427,-201999.99999999997,85558.5492553857
80,65,45,-158319.80351818455,-243999.99999999977,85680.19648181522
80,65,50,-160822.01406659465,-235999.99999999994,75177.98593340529
80,65,55,-148997.30567015262,-225999.9999999998,77002.69432984717
80,65,60,-123720.87317613,-230000.00000000006,106279.12682387006
80,65,65,-169125.73234563455,-277999.99999999977,108874.26765436522
80,65,70,-146901.84904702753,-227999.99999999977,81098.15095297222
80,65,75,-125337.31991665662,-191999.99999999983,66662.6800833432
80,70,5,-15139.548232692414,-23999.999999999844,8860.45176730743
80,70,10,-16657.317347261895,-35999.99999999994,19342.682652738047
80,70,15,-12199.514397142892,-62000.0000000001,49800.48560285721
80,70,20,-50002.20734765683,-67999.99999999997,17997.79265234314
80,70,25,-36159.958808895855,-85999.99999999994,49840.04119110409
80,70,30,-48048.855870622814,-87999.9999999999,39951.144129377084
80,70,35,-25240.409105092454,-67999.99999999997,42759.59089490752
80,70,40,-118537.70879902408,-201999.99999999997,83462.29120097589
80,70,45,-160419.04203428308,-243999.99999999977,83580.95796571669
80,70,50,-162663.93939023247,-235999.99999999994,73336.06060976748
80,70,55,-150883.93791912147,-225999.9999999998,75116.06208087833
80,70,60,-126324.80320485421,-230000.00000000006,103675.19679514585
80,70,65,-171793.2455570518,-277999.99999999977,106206.75444294799
80,70,70,-148888.82350618375,-227999.99999999977,79111.176493816
80,70,75,-126970.61292208303,-191999.99999999983,65029.38707791679
80,75,5,-15675.423045636782,-23999.999999999844,8324.576954363061
80,75,10,-17827.15120230562,-35999.99999999994,18172.84879769432
80,75,15,-15211.417921682878,-62000.0000000001,46788.582078317224
80,75,20,-51090.70306145007,-67999.99999999997,16909.2969385499
80,75,25,-39174.25463170792,-85999.99999999994,46825.745368292024
80,75,30,-50465.07712541661,-87999.9999999999,37534.92287458329
80,75,35,-27826.48353720343,-67999.99999999997,40173.51646279654
80,75,40,-123585.45815309824,-201999.99999999997,78414.54184690173
80,75,45,-165473.96828317345,-243999.99999999977,78526.0317168263
80,75,50,-167099.26038665592,-235999.99999999994,68900.73961334402
80,75,55,-155426.9123377882,-225999.9999999998,70573.08766221159
80,75,60,-132595.0169759577,-230000.00000000006,97404.98302404236
80,75,65,-178216.56641756796,-277999.99999999977,99783.43358243183
80,75,70,-153673.42005032988,-227999.99999999977,74326.57994966987
80,75,75,-130903.55128137115,-191999.99999999983,61096.44871862868
80,80,5,-15757.38695593191,-23999.999999999844,8242.613044067934
80,80,10,-18006.08134576239,-35999.99999999994,17993.91865423755
80,80,15,-15672.099006779143,-62000.0000000001,46327.90099322096
80,80,20,-51257.192254237045,-67999.99999999997,16742.807745762926
80,80,25,-39635.301627117995,-85999.99999999994,46364.69837288195
80,80,30,-50834.64654237231,-87999.9999999999,37165.353457627585
80,80,35,-28222.032586440175,-67999.99999999997,39777.967413559796
80,80,40,-124357.52891525324,-201999.99999999997,77642.47108474674
80,80,45,-166247.13677626988,-243999.99999999977,77752.86322372987
80,80,50,-167777.65810847364,-235999.99999999994,68222.34189152632
80,80,55,-156121.7760237277,-225999.9999999998,69878.2239762721
80,80,60,-133554.06790847343,-230000.00000000006,96445.93209152661
80,80,65,-179199.035610168,-277999.99999999977,98800.96438983176
80,80,70,-154405.24067796493,-227999.99999999977,73594.75932203484
80,80,75,-131505.10783728716,-191999.99999999983,60494.89216271266
80,85,5,-16184.632964570028,-23999.999999999844,7815.367035429816
80,85,10,-18938.774641405427,-35999.99999999994,17061.225358594515
80,85,15,-18073.4504571157,-62000.0000000001,43926.5495428844
80,85,20,-52125.03570928322,-67999.99999999997,15874.96429071675
80,85,25,-42038.56042570741,-85999.99999999994,43961.43957429253
80,85,30,-52761.06827774953,-87999.9999999999,35238.93172225037
80,85,35,-30283.876047769656,-67999.99999999997,37716.123952230315
80,85,40,-128382.03372876406,-201999.99999999997,73617.96627123591
80,85,45,-170277.3636345393,-243999.99999999977,73722.63636546048
80,85,50,-171313.88176925518,-235999.99999999994,64686.11823074477
80,85,55,-159743.83035588745,-225999.9999999998,66256.16964411235
80,85,60,-138553.22767919,-230000.00000000006,91446.77232081007
80,85,65,-184320.26566906687,-277999.99999999977,93679.73433093292
80,85,70,-158219.9371836624,-227999.99999999977,69780.06281633736
80,85,75,-134640.78836497047,-191999.99999999983,57359.21163502934
80,90,5,-16495.933116995413,-23999.999999999844,7504.066883004431
80,90,10,-19618.353992012628,-35999.99999999994,16381.646007987314
80,90,15,-19823.124081685164,-62000.0000000001,42176.87591831494
80,90,20,-52757.364143897285,-67999.99999999997,15242.635856102688
80,90,25,-43789.623783100185,-85999.99999999994,42210.37621689976
80,90,30,-54164.69842931042,-87999.9999999999,33835.30157068948
80,90,35,-31786.1772297868,-67999.99999999997,36213.82277021317
80,90,40,-131314.3699859853,-201999.99999999997,70685.63001401466
80,90,45,-173213.86909023052,-243999.99999999977,70786.13090976924
80,90,50,-173890.44642370456,-235999.99999999994,62109.55357629538
80,90,55,-162382.93298738656,-225999.9999999998,63617.06701261323
80,90,60,-142195.71740913164,-230000.00000000006,87804.28259086842
80,90,65,-188051.6982997015,-277999.99999999977,89948.30170029828
80,90,70,-160999.40283031762,-227999.99999999977,67000.59716968215
80,90,75,-136925.50912652106,-191999.99999999983,55074.49087347875
80,95,5,-16677.883875164756,-23999.999999999844,7322.116124835087
80,95,10,-20015.558995337666,-35999.99999999994,15984.441004662276
80,95,15,-20845.78481621731,-62000.0000000001,41154.21518378279
80,95,20,-53126.95162142876,-67999.99999999997,14873.04837857121
80,95,25,-44813.09679780274,-85999.99999999994,41186.9032021972
80,95,30,-54985.10140141325,-87999.9999999999,33014.898598586646
80,95,35,-32664.25209398796,-67999.99999999997,35335.74790601201
80,95,40,-133028.28114552688,-201999.99999999997,68971.71885447309
80,95,45,-174930.2170902833,-243999.99999999977,69069.78290971646
80,95,50,-175396.41385962404,-235999.99999999994,60603.586140375905
80,95,55,-163925.453030974,-225999.9999999998,62074.54696902581
80,95,60,-144324.70373574703,-230000.00000000006,85675.29626425303
80,95,65,-190232.6705572224,-277999.99999999977,87767.32944277737
80,95,70,-162623.96317111532,-227999.99999999977,65376.03682888445
80,95,75,-138260.89772665678,-191999.99999999983,53739.102273343036
80,100,5,-16771.83447329898,-23999.999999999844,7228.165526700864
80,100,10,-20220.65650644318,-35999.99999999994,15779.34349355676
80,100,15,-21373.837508409226,-62000.0000000001,40626.162491590876
80,100,20,-53317.788773888904,-67999.99999999997,14682.211226111069
80,100,25,-45341.568912307746,-85999.99999999994,40658.431087692195
80,100,30,-55408.71793764346,-87999.9999999999,32591.28206235644
80,100,35,-33117.64761444821,-67999.99999999997,34882.35238555176
80,100,40,-133913.2622261662,-201999.99999999997,68086.73777383375
80,100,45,-175816.45643786193,-243999.99999999977,68183.54356213784
80,100,50,-176174.02282810997,-235999.99999999994,59825.97717188997
80,100,55,-164721.9360035494,-225999.9999999998,61278.0639964504
80,100,60,-145424.00961838005,-230000.00000000006,84575.99038162001
80,100,65,-191358.8194678938,-277999.99999999977,86641.18053210598
80,100,70,-163462.80779731373,-227999.99999999977,64537.19220268603
80,100,75,-138950.42800939188,-191999.99999999983,53049.57199060794
80,105,5,-16728.47045433413,-23999.999999999844,7271.529545665715
80,105,10,-20125.991304327945,-35999.99999999994,15874.008695671995
80,105,15,-21130.108491102314,-62000.0000000001,40869.89150889779
80,105,20,-53229.705610366545,-67999.99999999997,14770.294389633424
80,105,25,-45097.646305630464,-85999.99999999994,40902.35369436948
80,105,30,-55213.19267356087,-87999.9999999999,32786.807326439026
80,105,35,-32908.377505068725,-67999.99999999997,35091.622494931245
80,105,40,-133504.78865466698,-201999.99999999997,68495.21134533301
80,105,45,-175407.4020982515,-243999.99999999977,68592.59790174825
80,105,50,-175815.10813542767,-235999.99999999994,60184.891864572266
80,105,55,-164354.30978920005,-225999.9999999998,61645.690210799745
80,105,60,-144916.6118786172,-230000.00000000006,85083.38812138284
80,105,65,-190839.0320084267,-277999.99999999977,87160.96799157307
80,105,70,-163075.62905655615,-227999.99999999977,64924.370943443624
80,105,75,-138632.16708448913,-191999.99999999983,53367.832915510684
80,110,5,-16730.041113523162,-23999.999999999844,7269.958886476682
80,110,10,-20129.420109432576,-35999.99999999994,15870.579890567364
80,110,15,-21138.936437169243,-62000.0000000001,40861.06356283086
80,110,20,-53232.89601184427,-67999.99999999997,14767.1039881557
80,110,25,-45106.48126356878,-85999.99999999994,40893.518736431164
80,110,30,-55220.27466365428,-87999.9999999999,32779.72533634562
80,110,35,-32915.957338030086,-67999.99999999997,35084.042661969885
80,110,40,-133519.58370327792,-201999.99999999997,68480.41629672203
80,110,45,-175422.21818247664,-243999.99999999977,68577.78181752312
80,110,50,-175828.1081449655,-235999.99999999994,60171.89185503446
80,110,55,-164367.62533294992,-225999.9999999998,61632.374667049866
80,110,60,-144934.9899935032,-230000.00000000006,85065.01000649687
80,110,65,-190857.85888308097,-277999.99999999977,87142.14111691879
80,110,70,-163089.65279931537,-227999.99999999977,64910.347200684395
80,110,75,-138643.69460103722,-191999.99999999983,53356.3053989626
80,115,5,-16598.67328295266,-23999.999999999844,7401.326717047184
80,115,10,-19842.639443588938,-35999.99999999994,16157.360556411002
80,115,15,-20400.578853739513,-62000.0000000001,41599.42114626059
80,115,20,-52966.05510599794,-67999.99999999997,15033.94489400203
80,115,25,-44367.53721660971,-85999.99999999994,41632.462783390234
80,115,30,-54627.94649902836,-87999.9999999999,33372.05350097154
80,115,35,-32281.99026282155,-67999.99999999997,35718.00973717842
80,115,40,-132282.14565638616,-201999.99999999997,69717.85434361381
80,115,45,-174183.02074499687,-243999.99999999977,69816.9792550029
80,115,50,-174740.80476158287,-235999.99999999994,61259.19523841709
80,115,55,-163253.93109074736,-225999.9999999998,62746.068909252455
80,115,60,-143397.86908312247,-230000.00000000006,86602.13091687759
80,115,65,-189283.20430682297,-277999.99999999977,88716.79569317681
80,115,70,-161916.7257406502,-227999.99999999977,66083.27425934958
80,115,75,-137679.54855881445,-191999.99999999983,54320.45144118539
80,120,5,-16228.004288604629,-23999.999999999844,7771.995711395216
80,120,10,-19033.455790748816,-35999.99999999994,16966.544209251126
80,120,15,-18317.220532828032,-62000.0000000001,43682.77946717207
80,120,20,-52213.133711228504,-67999.99999999997,15786.866288771467
80,120,25,-42282.52412340203,-85999.99999999994,43717.47587659791
80,120,30,-52956.62647986983,-87999.9999999999,35043.373520130066
80,120,35,-30493.181410633064,-67999.99999999997,37506.81858936691
80,120,40,-128790.57611141141,-201999.99999999997,73209.42388858856
80,120,45,-170686.48688313353,-243999.99999999977,73313.51311686623
80,120,50,-171672.85692443443,-235999.99999999994,64327.143075565524
80,120,55,-160111.51850027006,-225999.9999999998,65888.48149972974
80,120,60,-139060.71089479126,-230000.00000000006,90939.2891052088
80,120,65,-184840.1406915352,-277999.99999999977,93159.85930846458
80,120,70,-158607.18114825705,-227999.99999999977,69392.81885174272
80,120,75,-134959.1029038673,-191999.99999999983,57040.89709613254
80,125,5,-15992.976114603258,-23999.999999999844,8007.023885396586
80,125,10,-18520.38089304047,-35999.99999999994,17479.61910695947
80,125,15,-16996.23628698998,-62000.0000000001,45003.76371301012
80,125,20,-51735.73273278822,-67999.99999999997,16264.26726721175
80,125,25,-40960.49064464433,-85999.99999999994,45039.509355355614
80,125,30,-51896.90123102437,-87999.9999999999,36103.09876897553
80,125,35,-29358.960624492523,-67999.99999999997,38641.03937550745
80,125,40,-126576.69465095208,-201999.99999999997,75423.30534904789
80,125,45,-168469.45772391523,-243999.99999999977,75530.54227608452
80,125,50,-169727.5790914052,-235999.99999999994,66272.42090859472
80,125,55,-158119.02518585668,-225999.9999999998,67880.97481414313
80,125,60,-136310.6714123913,-230000.00000000006,93689.32858760875
80,125,65,-182022.9503022777,-277999.99999999977,95977.04969772208
80,125,70,-156508.71530895913,-227999.99999999977,71491.28469104065
80,125,75,-133234.16398396436,-191999.99999999983,58765.83601603545
80,130,5,-15891.458406906146,-23999.999999999844,8108.541593093698
80,130,10,-18298.764111505257,-35999.99999999994,17701.235888494684
80,130,15,-16425.652385245943,-62000.0000000001,45574.34761475416
80,130,20,-51529.524889028464,-67999.99999999997,16470.475110971507
80,130,25,-40389.45353884808,-85999.99999999994,45610.54646115186
80,130,30,-51439.16513828293,-87999.9999999999,36560.83486171697
80,130,35,-28869.04704404353,-67999.99999999997,39130.95295595644
80,130,40,-125620.43410076947,-201999.99999999997,76379.5658992305
80,130,45,-167511.837561576,-243999.99999999977,76488.16243842378
80,130,50,-168887.33877859073,-235999.99999999994,67112.6612214092
80,130,55,-157258.3906906923,-225999.9999999998,68741.60930930749
80,130,60,-135122.82359152468,-230000.00000000006,94877.17640847538
80,130,65,-180806.097422069,-277999.99999999977,97193.90257793076
80,130,70,-155602.30720452062,-227999.99999999977,72397.69279547915
80,130,75,-132489.09652211593,-191999.99999999983,59510.90347788388
80,135,5,-15940.800400574062,-23999.999999999844,8059.19959942578
80,135,10,-18406.47944589638,-35999.99999999994,17593.52055410356
80,135,15,-16702.98082287053,-62000.0000000001,45297.01917712957
80,135,20,-51629.75081366642,-67999.99999999997,16370.24918633355
80,135,25,-40667.00225323011,-85999.99999999994,45332.99774676983
80,135,30,-51661.64466330345,-87999.9999999999,36338.35533669645
80,135,35,-29107.166218842714,-67999.99999999997,38892.83378115726
80,135,40,-126085.21805898065,-201999.99999999997,75914.78194101932
80,135,45,-167977.28235005948,-243999.99999999977,76022.71764994027
80,135,50,-169295.73188689572,-235999.99999999994,66704.26811310422
80,135,55,-157676.69625308237,-225999.9999999998,68323.30374691742
80,135,60,-135700.16897279077,-230000.00000000006,94299.83102720928
80,135,65,-181397.54051581168,-277999.99999999977,96602.45948418809
80,135,70,-156042.86071941274,-227999.99999999977,71957.13928058703
80,135,75,-132851.23151135724,-191999.99999999983,59148.76848864258
80,140,5,-16079.484106125514,-23999.999999999844,7920.515893874329
80,140,10,-18709.23092810468,-35999.99999999994,17290.76907189526
80,140,15,-17482.457542911943,-62000.0000000001,44517.54245708816
80,140,20,-51911.45209056781,-67999.99999999997,16088.547909432165
80,140,25,-41447.09809695702,-85999.99999999994,44552.90190304292
80,140,30,-52286.95958565597,-87999.9999999999,35713.04041434393
80,140,35,-29776.438922865564,-67999.99999999997,38223.56107713441
80,140,40,-127391.56903538048,-201999.99999999997,74608.43096461949
80,140,45,-169285.49069751584,-243999.99999999977,74714.50930248394
80,140,50,-170443.5871998082,-235999.99999999994,65556.41280019176
80,140,55,-158852.41213184223,-225999.9999999998,67147.58786815757
80,140,60,-137322.89215247985,-230000.00000000006,92677.10784752021
80,140,65,-183059.8876113726,-277999.99999999977,94940.11238862717
80,140,70,-157281.10809040786,-227999.99999999977,70718.89190959193
80,140,75,-133869.0708503152,-191999.99999999983,58130.9291496846
80,145,5,-16188.065150923296,-23999.999999999844,7811.934849076547
80,145,10,-18946.267226792697,-35999.99999999994,17053.732773207244
80,145,15,-18092.741183092337,-62000.0000000001,43907.258816907764
80,145,20,-52132.0073378133,-67999.99999999997,15867.99266218667
80,145,25,-42057.866473944545,-85999.99999999994,43942.1335260554
80,145,30,-52776.54376086025,-87999.9999999999,35223.45623913965
80,145,35,-30300.439411376283,-67999.99999999997,37699.56058862369
